feature,dtype,is_numeric,is_binary,missing_pct,n_unique,dominant_pct,constant,quasi_constant_99,mean,std,min,median,max,zero_pct
D34,float64,True,False,0.0,161,65.20927752599307,False,False,0.025528888848573718,0.04831596677282293,0.0,0.0,0.807170971,65.20927752599307
D35,float64,True,False,0.0,121,56.75819781391629,False,False,0.04800624186750199,0.07851166316518222,0.0,0.0,0.898321267,56.75819781391629
D36,float64,True,False,0.0,72,65.02266062383364,False,False,0.05995360297174087,0.10208295814622916,0.0,0.0,1.0,65.02266062383364
D37,float64,True,False,0.0,73,86.43028525726473,False,False,0.0337084552231405,0.10052114922255258,0.0,0.0,1.0,86.43028525726473
D38,float64,True,False,0.0,647,11.9168221807518,False,False,0.08733973801093044,0.0753824572399519,0.0,0.0761,1.0,11.9168221807518
D39,float64,True,False,0.0,458,23.16715542521994,False,False,0.15488201381604907,0.13981873213068763,0.0,0.125432363,0.87685656,23.16715542521994
D40,float64,True,False,0.0,74,82.24473473740336,False,False,0.017698999725673153,0.055136745834226,0.0,0.0,1.0,82.24473473740336
D41,float64,True,False,0.0,55,88.80298587043455,False,False,0.00804401514636097,0.03322648358621242,0.0,0.0,1.0,88.80298587043455
D42,float64,True,False,0.0,70,81.9248200479872,False,False,0.02256709396614236,0.0724540540009753,0.0,0.0,1.0,81.9248200479872
D43,float64,True,False,0.0,156,37.723273793655025,False,False,0.0749592340538523,0.09796413867833215,0.0,0.0666,1.0,37.723273793655025
D44,float64,True,False,0.0,200,33.964276193015195,False,False,0.05278311681844841,0.07734431505922697,0.0,0.0346,0.87167622,33.964276193015195
D45,float64,True,False,0.0,2610,10.18395094641429,False,False,0.17666582652625965,0.14772239844980242,0.0,0.1517489,1.0,10.18395094641429
D46,float64,True,False,0.0,3334,0.23993601706211676,False,False,0.48182082054918685,0.14175547738882283,0.0,0.47888228,1.0,0.07997867235403892
D47,float64,True,False,0.0,3131,0.23993601706211676,False,False,0.21364873443854973,0.10087050409169387,0.0,0.203574997,0.852197763,0.053319114902692616
D48,float64,True,False,0.0,732,10.797120767795255,False,False,0.09802074598373768,0.09568524439807899,0.0,0.0727,0.957122686,10.797120767795255
D49,float64,True,False,0.0,345,33.08451079712077,False,False,0.05952313812450013,0.07012321460709418,0.0,0.0391,0.775406633,33.08451079712077
D50,float64,True,False,0.0,26,43.32178085843775,False,False,0.8397228440789123,0.18414392382003186,0.0,0.85714287,1.0,0.6398293788323114
D51,int64,True,True,0.0,2,76.77952545987736,False,False,0.23220474540122635,0.4222952100937706,0.0,0.0,1.0,76.77952545987736
D52,float64,True,False,0.0,208,65.36923487070115,False,False,0.7060618536496934,0.4215524937349427,0.0,1.0,1.0,16.76886163689683
D53,float64,True,False,0.0,202,43.56171687549987,False,False,0.043350912191149026,0.06285509035428163,0.0,0.0203,0.878479603,43.56171687549987
D54,float64,True,False,0.0,461,29.21887496667555,False,False,0.05496650334044255,0.07477824005468328,0.0,0.0288,0.80251446,29.21887496667555
D55,float64,True,False,0.0,356,46.9208211143695,False,False,0.048949344834444145,0.07690218654957627,0.0,0.0173,0.945098904,46.9208211143695
D56,float64,True,False,0.0,254,47.027459344174886,False,False,0.08175229542548654,0.10707576775212384,0.0,0.0551,0.937500054,47.027459344174886
D57,float64,True,False,0.0,108,44.0415889096241,False,False,0.04810750519168222,0.08553870408908003,0.0,0.0176,0.964877986,44.0415889096241
D58,float64,True,False,0.0,268,56.11836843508398,False,False,0.0516725573556385,0.09538984782322327,0.0,0.0,1.0,56.11836843508398
D59,float64,True,False,0.0,24,88.64302852572648,False,False,0.02484178652945881,0.08271351607088688,0.0,0.0,1.0,88.64302852572648
D60,float64,True,False,0.0,90,66.14236203679019,False,False,0.027874189022927216,0.0696372088020949,0.0,0.0,0.794117698,66.14236203679019
D61,float64,True,False,0.0,649,12.796587576646228,False,False,0.11246839225086643,0.11737591251717787,0.0,0.0803,1.0,12.796587576646228
D62,float64,True,False,0.0,149,36.17701946147694,False,False,0.07043947841348974,0.08747471808774707,0.0,0.0427,1.0,36.17701946147694
D63,float64,True,False,0.0,322,41.82884564116235,False,False,0.05173614940629166,0.073699271382522,0.0,0.0338,0.745698496,41.82884564116235
D64,float64,True,False,0.0,307,46.9208211143695,False,False,0.06420085152092775,0.09735666168919398,0.0,0.0101,1.0,46.9208211143695
D65,float64,True,False,0.0,513,23.487070114636097,False,False,0.05391079970167955,0.06979417124619491,0.0,0.0346,0.833864473,23.487070114636097
D66,float64,True,False,0.0,273,41.295654492135434,False,False,0.04723783751986137,0.06913114485680734,0.0,0.0208,0.676523005,41.295654492135434
D67,float64,True,False,0.0,432,12.183417755265262,False,False,0.1536001724398827,0.10717285331975893,0.0,0.135191125,0.752715469,12.183417755265262
D68,float64,True,False,0.0,382,40.015995734470806,False,False,0.051127167363369766,0.07441485863403295,0.0,0.0231,0.937500054,40.015995734470806
D69,float64,True,False,0.0,989,7.384697414022927,False,False,0.08174407864916021,0.06824645030618627,0.0,0.0674,0.948341979,7.384697414022927
D70,float64,True,False,0.0,71,5.598507064782725,False,False,0.5922810073297786,0.12473218673979215,0.0,0.611300769,1.0,0.07997867235403892
D71,float64,True,False,0.0,213,34.44414822713943,False,False,0.07480130216049052,0.08610078989127777,0.0,0.0624,1.0,34.44414822713943
D72,int64,True,True,0.0,2,99.97334044254865,False,True,0.00026659557451346307,0.01632775472970681,0.0,0.0,1.0,99.97334044254865
D73,float64,True,False,0.0,42,70.91442282058118,False,False,0.03237019989096241,0.06803513900862027,0.0,0.0,0.736890701,70.91442282058118
D74,float64,True,False,0.0,2217,0.5865102639296188,False,False,0.18252933620074646,0.09097859078279194,0.0,0.170415093,0.845545379,0.5865102639296188
D75,float64,True,False,0.0,517,32.0714476139696,False,False,0.10692762775393229,0.1198320547672629,0.0,0.0792,1.0,32.0714476139696
D76,float64,True,False,0.0,475,13.543055185283926,False,False,0.07079556310797121,0.07335096056401422,0.0,0.0638,0.929902548,13.543055185283926
D77,float64,True,False,0.0,7,48.4137563316449,False,False,0.09966231242122099,0.10651880736758804,0.0,0.166666667,1.0,46.62756598240469
D78,float64,True,False,0.0,46,24.793388429752067,False,False,0.031041484433750998,0.05000430407287797,0.0,0.0135,1.0,16.368968275126633
D79,float64,True,False,0.0,6,44.868035190615835,False,False,0.392581026251133,0.11736154918829622,0.142857143,0.428571429,0.857142857,0.0
D80,float64,True,False,0.0,1379,34.31085043988269,False,False,0.032548255494801386,0.06916158012254245,0.0,0.00989,1.0,34.31085043988269
D81,float64,True,False,0.0,4,93.41508930951747,False,False,0.023549275729672088,0.09177723842952029,0.0,0.0,1.0,93.41508930951747
D82,float64,True,False,0.0,5,73.07384697414024,False,False,0.07917888563049853,0.14374409758803264,0.0,0.0,1.0,73.07384697414024
D83,float64,True,False,0.0,10,28.818981604905357,False,False,0.19254124811943485,0.16440777341825652,0.0,0.111111111,1.0,22.76726206344975
D84,float64,True,False,0.0,1347,4.158890962410024,False,False,0.06714561459450813,0.06498529523443855,0.0,0.0534,1.0,4.158890962410024
D85,float64,True,False,0.0,184,83.57771260997067,False,False,0.00951243269341509,0.032752270729889,0.0,0.0,0.534522536,83.57771260997067
D86,float64,True,False,0.0,1293,4.798720341242335,False,False,0.05145306724580113,0.055727366838190726,0.0,0.0398,0.846352625,4.798720341242335
D87,float64,True,False,0.0,586,4.638762996534258,False,False,0.34784193826153026,0.10186233207621925,0.0,0.351472058,1.0,0.026659557451346308
D88,float64,True,False,0.0,1446,21.994134897360702,False,False,0.09889288617568648,0.08074943165061116,0.0,0.0589,1.0,0.026659557451346308
D89,float64,True,False,0.0,3658,0.18661690215942417,False,False,0.5908609018517728,0.05958059498364904,0.0357,0.595752941,1.0,0.0
D90,float64,True,False,0.0,3356,9.784057584644094,False,False,0.346853515181285,0.04510686955343546,0.00865,0.34642458,0.870249239,0.0
D91,float64,True,False,0.0,3372,5.065315915755798,False,False,0.4270920080413223,0.04648008511191209,0.0,0.437124456,0.74461719,0.026659557451346308
D92,float64,True,False,0.0,13,34.60410557184751,False,False,0.06546062107464676,0.07071791196194757,0.0,0.0526,0.842105263,34.60410557184751
D93,float64,True,False,0.0,15,39.509464142895226,False,False,0.04888919526126367,0.05816806820978808,0.0,0.0476,0.80952381,39.509464142895226
D94,int64,True,True,0.0,2,56.678219141562245,False,False,0.4332178085843775,0.4955861340676342,0.0,0.0,1.0,56.678219141562245
D95,float64,True,False,0.0,1333,1.2263396427619302,False,False,0.0032978380301253,0.023201721261245232,0.0,0.000335,0.630370448,0.07997867235403892
D96,float64,True,False,0.0,25,19.914689416155692,False,False,0.12013086285017327,0.08522400657555605,0.0,0.1,1.0,5.145294588109837
D97,float64,True,False,0.0,15,69.39482804585444,False,False,0.01730125019514796,0.039662178241269504,0.0,0.0,1.0,69.39482804585444
D98,float64,True,False,0.0,5,93.46840842442016,False,False,0.018181818181818177,0.07797435475847173,0.0,0.0,0.8,93.46840842442016
D99,float64,True,False,0.0,2455,1.1996800853105838,False,False,0.5199649393655026,0.11718945435709932,0.0,0.528141572,0.96066186,0.15995734470807785
D100,float64,True,False,0.0,444,2.9592108770994403,False,False,0.5463927477483338,0.12819295428278019,0.0,0.560679836,1.0,0.053319114902692616
D101,float64,True,False,0.0,447,41.02905891762197,False,False,0.08182538043721675,0.1185907681615565,0.0,0.0315,1.0,0.053319114902692616
D102,float64,True,False,0.0,2900,0.23993601706211676,False,False,0.17109967494028258,0.10751974961922361,0.00235,0.151348114,0.823154127,0.0
D103,float64,True,False,0.0,2980,0.2932551319648094,False,False,0.26424796798613703,0.12121892778066226,0.0,0.247793107,1.0,0.026659557451346308
D104,float64,True,False,0.0,3613,0.6664889362836577,False,False,0.5749985779474808,0.20624218443977715,0.0,0.527742097,1.0,0.6664889362836577
D105,float64,True,False,0.0,3640,0.13329778725673155,False,False,0.5133213393620368,0.20505426217024836,0.00381,0.573549999,0.972938252,0.0
D106,float64,True,False,0.0,3638,0.6664889362836577,False,False,0.2536274524412157,0.1050588734546858,0.0,0.226737457,1.0,0.6664889362836577
D107,float64,True,False,0.0,3595,0.10663822980538523,False,False,0.6471386441306318,0.09519382161456266,0.0,0.660373547,0.91561378,0.026659557451346308
D108,float64,True,False,0.0,7,80.0853105838443,False,False,0.04594330404398827,0.10711598914332726,0.0,0.0,1.0,80.0853105838443
D109,float64,True,False,0.0,6,88.69634764062917,False,False,0.02697058563449747,0.08383286402202329,0.0,0.0,0.833333333,88.69634764062917
D110,float64,True,False,0.0,7,85.52386030391895,False,False,0.033368879430285256,0.09135359992353023,0.0,0.0,1.0,85.52386030391895
D111,float64,True,False,0.0,7,92.72194081578246,False,False,0.01830622945907758,0.07437378076986509,0.0,0.0,1.0,92.72194081578246
D112,float64,True,False,0.0,5,91.92215409224207,False,False,0.024313516395627836,0.09113010085179502,0.0,0.0,0.8,91.92215409224207
D113,float64,True,False,0.0,6,95.49453479072247,False,False,0.013116502266062384,0.06771443585826138,0.0,0.0,1.0,95.49453479072247
D114,float64,True,False,0.0,6,94.72140762463343,False,False,0.01684884030925087,0.08022493925200626,0.0,0.0,1.0,94.72140762463343
D115,float64,True,False,0.0,6,96.61423620367901,False,False,0.0056784857371367636,0.03755546388582798,0.0,0.0,0.9,96.61423620367901
D116,float64,True,False,0.0,5,97.89389496134365,False,False,0.007664622767262063,0.056785308183111866,0.0,0.0,1.0,97.89389496134365
D117,float64,True,False,0.0,746,80.0853105838443,False,False,0.12794709269768062,0.26575959943598904,0.0,0.0,1.0,80.0853105838443
D118,float64,True,False,0.0,416,88.69634764062917,False,False,0.04267962042415356,0.13769005674053988,0.0,0.0,0.922242628,88.69634764062917
D119,float64,True,False,0.0,542,85.52386030391895,False,False,0.06223792260383897,0.17540326101263304,0.0,0.0,1.0,85.52386030391895
D120,float64,True,False,0.0,274,92.72194081578246,False,False,0.03667989229218875,0.14437414810413052,0.0,0.0,1.0,92.72194081578246
D121,float64,True,False,0.0,304,91.92215409224207,False,False,0.042475420782458015,0.15730769968622693,0.0,0.0,1.0,91.92215409224207
D122,float64,True,False,0.0,170,95.49453479072247,False,False,0.02172123342468675,0.11033405828515651,0.0,0.0,0.984054397,95.49453479072247
D123,float64,True,False,0.0,199,94.72140762463343,False,False,0.024391549257531325,0.11667670841786401,0.0,0.0,0.999932181,94.72140762463343
D124,float64,True,False,0.0,128,96.61423620367901,False,False,0.015715492708077847,0.09432908286337902,0.0,0.0,0.999938906,96.61423620367901
D125,float64,True,False,0.0,80,97.89389496134365,False,False,0.010407295654492135,0.07860265105734904,0.0,0.0,0.999923697,97.89389496134365
D126,float64,True,False,0.0,33,9.730738469741402,False,False,0.20173753243854972,0.11679923624679751,0.0,0.184210526,0.921052632,2.2394028259130896
D127,float64,True,False,0.0,7,57.77126099706745,False,False,0.10748244916422287,0.14929463120213526,0.0,0.0,1.0,57.77126099706745
D128,float64,True,False,0.0,20,22.58064516129032,False,False,0.08397961430045323,0.07392359904541138,0.0,0.0667,1.0,17.728605705145295
D129,float64,True,False,0.0,14,84.96400959744068,False,False,0.0230528111986137,0.06825774616017069,0.0,0.0,1.0,84.96400959744068
D130,float64,True,False,0.0,26,14.7960543854972,False,False,0.10921209455105305,0.08690073607467702,0.0,0.111111111,0.861111111,12.023460410557185
D131,float64,True,False,0.0,32,12.743268461743535,False,False,0.15704242928392428,0.1039515062126891,0.0,0.142857143,1.0,7.464676086376966
D132,float64,True,False,0.0,10,89.33617701946149,False,False,0.01903775882697947,0.06857123165805067,0.0,0.0,0.833333333,89.33617701946149
D133,float64,True,False,0.0,11,86.990135963743,False,False,0.02481704274220208,0.08139851140465648,0.0,0.0,0.909090909,86.990135963743
D134,float64,True,False,0.0,7,97.62729938683017,False,False,0.0025130974601439617,0.023014410267417174,0.0,0.0,0.857142857,97.62729938683017
D135,float64,True,False,0.0,13,52.75926419621434,False,False,0.06455056706504932,0.10064847269318374,0.0,0.0,1.0,52.75926419621434
D136,float64,True,False,0.0,8,31.804852039456144,False,False,0.1398145678389763,0.13042099790250095,0.0,0.111111111,0.777777778,31.804852039456144
D137,float64,True,False,0.0,14,33.24446814182885,False,False,0.08399426819514796,0.09042929042703836,0.0,0.0625,0.9375,33.24446814182885
D138,float64,True,False,0.0,10,95.46787523327113,False,False,0.00438535501626233,0.03175016366842387,0.0,0.0,1.0,95.46787523327113
D139,float64,True,False,0.0,27,14.156225006664888,False,False,0.1113302916089043,0.08640867820363249,0.0,0.0952,0.714285714,10.077312716608905
D140,float64,True,False,0.0,11,90.58917621967475,False,False,0.022234070914422824,0.08641863762829118,0.0,0.0,1.0,90.58917621967475
D141,float64,True,False,0.0,11,91.81551586243668,False,False,0.008491069048253799,0.03871970885156763,0.0,0.0,1.0,91.81551586243668
D142,float64,True,False,0.0,12,26.84617435350573,False,False,0.11970141295654492,0.10044194420328767,0.0,0.125,0.6875,19.514796054385496
D143,float64,True,False,0.0,21,37.05678485737137,False,False,0.055830026927752595,0.0731487417859547,0.0,0.0345,1.0,37.05678485737137
D144,float64,True,False,0.0,11,94.2415355905092,False,False,0.0035220450306584915,0.023185090630554774,0.0,0.0,0.878787879,94.2415355905092
D145,float64,True,False,0.0,38,14.4494801386297,False,False,0.13340351496614236,0.10860613900885446,0.0,0.115384615,0.807692308,14.4494801386297
D146,float64,True,False,0.0,36,20.261263663023193,False,False,0.1490323697805918,0.15793588747114923,0.0,0.0952,0.952380952,20.261263663023193
D147,float64,True,False,0.0,11,90.77579312183418,False,False,0.023193814982671288,0.09223468342080088,0.0,0.0,1.0,90.77579312183418
D148,float64,True,False,0.0,8,98.00053319114903,False,False,0.0009827512665955746,0.015094323135531546,0.0,0.0,0.833333333,98.00053319114903
D149,float64,True,False,0.0,20,65.3425753132498,False,False,0.026481521797920553,0.0566099182771741,0.0,0.0,1.0,65.3425753132498
D150,float64,True,False,0.0,18,24.10023993601706,False,False,0.1370735396462277,0.12690753450912767,0.0,0.117647059,1.0,24.10023993601706
D151,float64,True,False,0.0,27,34.710743801652896,False,False,0.06228498683204478,0.08137215668728572,0.0,0.0571,1.0,34.710743801652896
D152,float64,True,False,0.0,40,13.463076512929886,False,False,0.12968437507917888,0.10710326831588746,0.0,0.121212121,0.651515152,13.463076512929886
D153,float64,True,False,0.0,13,92.00213276459611,False,False,0.01841355193628366,0.07909053255974748,0.0,0.0,1.0,92.00213276459611
D154,float64,True,False,0.0,17,91.09570781125034,False,False,0.005916740151159691,0.029006522546597482,0.0,0.0,1.0,91.09570781125034
D155,float64,True,False,0.0,14,65.23593708344441,False,False,0.035907099296454276,0.0681656385739542,0.0,0.0,0.764705882,65.23593708344441
D156,float64,True,False,0.0,6,84.32418021860838,False,False,0.028678066828312445,0.07383887262401119,0.0,0.0,0.714285714,84.32418021860838
D157,float64,True,False,0.0,15,81.84484137563317,False,False,0.02072380105518528,0.06018836671587276,0.0,0.0,1.0,81.84484137563317
D158,float64,True,False,0.0,36,48.78699013596374,False,False,0.05172732603918955,0.09124811011378879,0.0,0.0222,1.0,48.78699013596374
D159,float64,True,False,0.0,13,46.68088509730738,False,False,0.03152855840655825,0.040742920641757024,0.0,0.0323,0.451612903,46.68088509730738
D160,float64,True,False,0.0,21,68.88829645427886,False,False,0.02576952812956545,0.06412853281838334,0.0,0.0,1.0,68.88829645427886
D161,float64,True,False,0.0,12,57.931218341775526,False,False,0.0475039989336177,0.07538828368743779,0.0,0.0,0.75,57.931218341775526
D162,float64,True,False,0.0,17,27.08611037056785,False,False,0.10334709856918155,0.09909295930337804,0.0,0.0833,0.75,27.08611037056785
D163,float64,True,False,0.0,9,87.81658224473475,False,False,0.019541455611836848,0.06474073689963142,0.0,0.0,0.9,87.81658224473475
D164,float64,True,False,0.0,7,88.56304985337243,False,False,0.020861103705678487,0.06811533089308781,0.0,0.0,1.0,88.56304985337243
D165,float64,True,False,0.0,7,85.71047720607838,False,False,0.03585710479338843,0.10086220519791472,0.0,0.0,1.0,85.71047720607838
D166,float64,True,False,0.0,6,85.23060517195414,False,False,0.029192215444948016,0.07697639310657337,0.0,0.0,1.0,85.23060517195414
D167,float64,True,False,0.0,11,41.8555051986137,False,False,0.07609576323060518,0.08803411769649246,0.0,0.0769,1.0,41.8555051986137
D168,float64,True,False,0.0,11,69.18155158624367,False,False,0.03628953803679019,0.0722544222737301,0.0,0.0,0.714285714,69.18155158624367
D169,float64,True,False,0.0,3,95.36123700346573,False,False,0.024793388429752067,0.11569409650860386,0.0,0.0,1.0,95.36123700346573
D170,int64,True,True,0.0,2,98.34710743801654,False,False,0.01652892561983471,0.1275149210736482,0.0,0.0,1.0,98.34710743801654
D171,float64,True,False,0.0,21,99.46680885097308,False,True,0.0015979211532924555,0.025607575591109332,0.0,0.0,1.0,99.46680885097308
D172,float64,True,False,0.0,246,93.33511063716342,False,False,0.010192177412956544,0.04646660981199523,0.0,0.0,1.0,93.33511063716342
D173,float64,True,False,0.0,1435,46.60090642495335,False,False,0.06803495171954146,0.09433897290052908,0.0,0.0477,0.885242297,46.60090642495335
D174,float64,True,False,0.0,134,96.40095974406825,False,False,0.013301444343908292,0.07288630913040096,0.0,0.0,0.95982379,96.40095974406825
D175,float64,True,False,0.0,1742,51.13303119168222,False,False,0.12616958799813383,0.05729277144454364,0.0189,0.103358009,0.82157487,0.0
D176,float64,True,False,0.0,11,99.73340442548654,False,True,0.0024077015235937087,0.04680470440298942,0.0,0.0,1.0,99.73340442548654
D177,float64,True,False,0.0,2658,26.84617435350573,False,False,0.20846885269981338,0.19197492766660668,0.000514,0.17389434,1.0,0.0
D178,float64,True,False,0.0,1133,68.88829645427886,False,False,0.8239497546766197,0.044877912732591056,0.00115,0.830996962,1.0,0.0
D179,float64,True,False,0.0,15,99.62676619568114,False,True,0.0027444056883497736,0.046369773592304486,0.0,0.0,1.0,99.62676619568114
D180,float64,True,False,0.0,1518,57.95787789922687,False,False,0.4448736725958411,0.03447846814137169,0.0945,0.452221385,0.838126574,0.0
D181,float64,True,False,0.0,2622,27.08611037056785,False,False,0.6929257896057051,0.054085794211740514,0.354010439,0.679672879,1.0,0.0
D182,float64,True,False,0.0,991,72.00746467608637,False,False,0.1454121368680352,0.11044849547099252,0.0,0.0943,1.0,0.026659557451346308
D183,float64,True,False,0.0,454,87.84324180218607,False,False,0.9741670958480406,0.02160523698518081,0.0,0.976739687,1.0,0.026659557451346308
D184,float64,True,False,0.0,20,99.49346840842442,False,True,0.0027419163457744603,0.04104742981934675,0.0,0.0,0.943387515,99.49346840842442
D185,float64,True,False,0.0,698,80.91175686483605,False,False,0.04626738018208478,0.11001143170058138,0.0,0.0,1.0,80.91175686483605
D186,float64,True,False,0.0,190,94.8813649693415,False,False,0.0813912266606238,0.0847138446055421,0.0628,0.0628,1.0,0.0
D187,float64,True,False,0.0,571,83.7110103972274,False,False,0.8184739998152495,0.05483108883689649,0.0,0.836961625,1.0,0.026659557451346308
D188,float64,True,False,0.0,19,99.52012796587577,False,True,0.0026018811655558515,0.03984745470523296,0.0,0.0,0.955795623,99.52012796587577
D189,float64,True,False,0.0,124,96.72087443348441,False,False,0.3166910172047454,0.045416609154222166,0.190761677,0.309464436,1.0,0.0
D190,float64,True,False,0.0,60,98.34710743801654,False,False,0.6398009547803253,0.03729611555861928,0.0,0.636643246,1.0,0.026659557451346308
D191,float64,True,False,0.0,429,85.2039456145028,False,False,0.020788488490269263,0.06437035947810588,0.0,0.0,0.820906083,85.2039456145028
D192,float64,True,False,0.0,134,96.18768328445748,False,False,0.006093242006931485,0.04104589652637367,0.0,0.0,1.0,96.18768328445748
D193,float64,True,False,0.0,15,99.62676619568114,False,True,0.04399537287496667,0.020316881209540713,0.0,0.043,0.777031643,0.026659557451346308
D194,float64,True,False,0.0,1116,65.23593708344441,False,False,0.28156065980618505,0.3864956272138399,0.0,0.0,1.0,65.23593708344441
D195,float64,True,False,0.0,633,81.84484137563317,False,False,0.13347786971980805,0.2864696210037217,0.0,0.0,0.998498665,81.84484137563317
D196,float64,True,False,0.0,1956,26.84617435350573,False,False,0.4788995415329245,0.29541665527356326,0.0,0.616037593,1.0,26.84617435350573
D197,float64,True,False,0.0,249,93.33511063716342,False,False,0.02819151722474007,0.10936462705282542,0.0,0.0,0.985416779,93.33511063716342
D198,float64,True,False,0.0,1642,48.78699013596374,False,False,0.18573259548440416,0.1982382204215235,0.0,0.188537639,0.85245622,48.78699013596374
D199,float64,True,False,0.0,1706,46.68088509730738,False,False,0.26595481484590777,0.26528033637781756,0.0,0.33272328,1.0,46.68088509730738
D200,float64,True,False,0.0,2183,18.63503065849107,False,False,0.5256194225142629,0.2595997738469682,0.0,0.619220858,1.0,18.63503065849107
D201,float64,True,False,0.0,1804,46.60090642495335,False,False,0.5371532222295388,0.2706863692104382,0.257565449,0.623960953,1.0,0.0
D202,float64,True,False,0.0,1712,51.13303119168222,False,False,0.6456077375414556,0.10799706006782896,0.0,0.593172082,1.0,0.026659557451346308
D203,float64,True,False,0.0,650,81.84484137563317,False,False,0.17577067000159957,0.20989025092852306,0.0,0.0836,0.976332943,0.026659557451346308
D204,float64,True,False,0.0,2293,26.84617435350573,False,False,0.49019066711596904,0.31886586699407854,0.00399,0.606642217,1.0,0.0
