row_index,baseline_small_cluster,isolation_forest_flag,isolation_forest_score,lof_flag,lof_score,mahalanobis_flag,mahalanobis_score,outlier_consensus_count
117,0,0,0.3466343985838463,0,1.1352589276903384,0,4.850700914355068,0
118,0,0,0.4461344341875404,0,1.1615780661049107,0,38.18621854362199,0
119,0,0,0.4128012736298174,0,1.3213143114034387,0,27.108681928567332,0
120,0,0,0.33976583383916986,0,1.0117583192645099,0,3.8392821652115297,0
121,0,0,0.44874393008561597,0,1.498886756898438,0,43.939077961491456,0
122,0,0,0.3555048908338363,0,1.1763347798802772,0,7.214467501121937,0
123,0,0,0.341345062655471,0,1.0298917223137511,0,3.6574443640974095,0
124,0,0,0.37424371970639336,0,1.1968130816536775,0,13.950258687551214,0
125,0,0,0.37351989176780676,0,1.329009695258208,0,13.868286669801936,0
126,0,0,0.3495466986112281,0,1.3263417581285033,0,5.635141798710422,0
127,0,0,0.3998994453854601,0,1.155496580790417,0,22.976693161177018,0
128,0,0,0.35266174380743226,0,1.151444753153127,0,6.524860397773166,0
129,0,0,0.41462145576288423,0,1.3073043221195615,0,24.240749486837476,0
130,0,0,0.3598497747628704,0,1.1229907378380457,0,9.216769310933243,0
131,0,0,0.3784222289047917,0,1.2357341641064779,0,12.915168617580315,0
132,0,0,0.3668062055316236,0,1.3135193887633434,0,11.082859918628241,0
133,0,0,0.47834623631553996,0,1.5555466181694526,0,52.48302085809493,0
134,0,0,0.37463527730970136,0,1.0663084701332062,0,14.655829990160836,0
135,0,0,0.3426639446601358,0,1.241631401575268,0,4.303419580055582,0
136,0,0,0.38487891931946444,0,1.3199487987186707,0,16.913161058546773,0
137,0,0,0.4278509089526648,0,1.395152879932037,0,31.725962899633533,0
138,0,0,0.41002987964981524,0,1.5672866022964838,0,26.815550308936142,0
139,0,0,0.40448512502318457,0,1.2169838072494157,0,22.25215416074663,0
140,0,0,0.43430156915226625,0,1.3916969480746073,0,35.22876797767252,0
141,0,0,0.35522653304737917,0,1.1221497861508627,0,6.946388932711236,0
142,0,0,0.3628381747608756,0,1.003219146821971,0,11.521848235144722,0
143,0,0,0.4843362592267271,0,1.6020254211631,0,69.22616199781349,0
144,0,0,0.3559538404159815,0,1.0133565497206363,0,7.592324244384164,0
145,0,0,0.36622293384625826,0,1.012369305403498,0,11.5692006107969,0
146,0,0,0.40960113379190544,0,1.267481047868596,0,20.54268513202952,0
147,0,0,0.3492647756322647,0,1.2055729184228892,0,6.794994666332168,0
148,0,0,0.37768857879335493,0,1.2513557277390948,0,13.03308165921179,0
149,0,0,0.3568366340671773,0,1.0502854193182272,0,8.42201149139312,0
150,0,0,0.3578623324165203,0,1.1222440869133572,0,8.715016981024641,0
151,0,0,0.34652055966656453,0,1.1418374228888206,0,5.114103656384478,0
152,0,0,0.36046629739866987,0,1.0556810101985477,0,9.485429045330156,0
153,0,0,0.37094156524632904,0,1.43466260650259,0,11.727104906216665,0
154,0,0,0.45295213204599566,0,1.2989609000253577,0,39.940091037665425,0
155,0,0,0.34588769774862704,0,1.0747230757956812,0,4.637878816430327,0
156,0,0,0.3723758039699192,0,1.355410704638672,0,11.70548360829813,0
157,0,0,0.3928638093107802,0,1.3353761682607537,0,17.227843334239164,0
158,0,0,0.40638668641545295,0,1.258863837046766,0,24.232659289436892,0
159,0,0,0.37194833255528376,0,1.052067348449295,0,12.511193037068082,0
160,0,0,0.3850031017877884,0,1.2391062697506128,0,15.143150949214961,0
161,0,0,0.343432943520406,0,0.9736744723567997,0,5.903834940090774,0
162,0,0,0.3625606049788219,0,1.3292381836843994,0,9.261169221709627,0
163,0,0,0.40363465880445243,0,1.4252697813662702,0,22.788162821194828,0
164,0,0,0.3354168893958036,0,1.0011700001335795,0,2.8169854884051504,0
165,0,0,0.3826564149149713,0,1.3115844760057984,0,14.326976455359457,0
166,0,0,0.45840736503977086,0,1.6394510110403702,0,52.75702640024965,0
167,0,0,0.34568152470383634,0,0.9982407997112485,0,4.537192124096843,0
168,0,0,0.36158890193790916,0,1.1751452246739595,0,8.569118663491235,0
169,0,0,0.3411864156003804,0,1.022774518617739,0,3.958808002242487,0
170,1,0,0.5814310170328921,0,1.591473187042921,0,163.65506719972691,0
171,0,0,0.35021414434241543,0,1.0605242463521825,0,6.8281601685640165,0
172,0,0,0.3639396343300974,0,1.0948526321746204,0,11.03527646578826,0
173,0,0,0.38223850763863876,0,1.2736590287462,0,14.500391256914092,0
174,0,0,0.5059324815471644,0,1.4399821442891427,0,74.72975450052195,0
175,0,0,0.3445091709766279,0,1.0238719024659801,0,5.7388344238854865,0
176,0,0,0.3530182165782687,0,0.9921205551378626,0,7.509360430008407,0
177,0,0,0.4525944722895331,0,1.6945283567973637,0,42.6310747013596,0
178,0,0,0.36145320234007644,0,1.1146824122606147,0,9.572081872830232,0
179,0,0,0.412812187564685,0,1.013538904209566,0,27.953355813925757,0
180,0,0,0.3409104706444041,0,1.011502981579249,0,3.536052116162939,0
181,0,0,0.34779522236064225,0,1.003169530577832,0,5.460458598004056,0
182,0,0,0.4532775329469118,0,1.2117509269425508,0,45.61333857076869,0
183,0,0,0.3787059657258069,0,1.0577107667895338,0,13.867644223268387,0
184,0,0,0.34269631288728564,0,1.0852015676840072,0,4.376978699850155,0
185,0,0,0.3602270078035981,0,1.082631467655208,0,9.987797878620587,0
186,0,0,0.3714430070800255,0,0.9925603932446612,0,12.656127688868732,0
187,0,0,0.3529248759023813,0,1.2020649792155074,0,6.1609292377176095,0
188,0,0,0.39900837438805226,0,1.6553475115843963,0,21.289993696591807,0
189,0,0,0.4700490756561228,0,1.5329070923070904,0,44.96145582879937,0
190,0,0,0.37507852795970137,0,1.1569550482868056,0,11.530153111393224,0
191,0,0,0.37623448372709056,0,1.3630075455700168,0,14.859221529109785,0
192,0,0,0.34741374932241764,0,1.0357888865345792,0,6.205256216086988,0
193,0,0,0.3539716956174876,0,1.011732080365839,0,7.5571380864703075,0
194,0,0,0.36440933784035406,0,1.256327474492344,0,10.489299149274753,0
195,0,0,0.34622983115013845,0,0.9770506946239816,0,5.599732389828873,0
196,0,0,0.5170447620384643,0,1.5933572863926146,0,78.39448159964607,0
197,0,0,0.519454615964708,0,1.311448000745213,0,70.10341017388353,0
198,0,0,0.3573923932505882,0,0.9841148783466981,0,9.859649515879074,0
199,0,0,0.49042286098030086,0,1.4433264065601907,0,57.000672800400196,0
200,0,0,0.3564966258724223,0,1.0738782960729887,0,9.60745624920355,0
201,0,0,0.3586982449470963,0,1.099867538339929,0,7.901911339246127,0
202,0,0,0.3884226326757099,0,1.230425464988572,0,16.28650754400097,0
203,0,0,0.387099480844285,0,1.3334843055678849,0,17.038408083518977,0
204,0,0,0.3985939943134271,0,1.284282046820578,0,19.536407336609145,0
205,0,0,0.34721351473000717,0,1.0245797163672932,0,5.805716354145037,0
206,0,0,0.40094907218743814,0,1.352482601020943,0,19.30415775200808,0
207,0,0,0.3455650660627939,0,1.1869968042415255,0,5.0565948970858985,0
208,0,0,0.4353048389288902,0,1.7770812458987106,0,35.255643105552814,0
209,1,0,0.4931809073172152,0,1.4109642624955423,0,71.41405134353013,0
210,0,0,0.5385403009280403,0,2.0727180442036874,0,105.46937496335414,0
211,0,0,0.5257498818791708,0,1.5735003585269183,0,79.5066825816888,0
212,0,0,0.40502885780391884,0,1.3360916698305454,0,21.52699416478234,0
213,0,0,0.3491834957503559,0,0.9929962382713947,0,6.230850911315846,0
214,0,0,0.35306975501339805,0,1.1308810725187857,0,7.240587017398137,0
215,1,0,0.563544708333434,0,1.6017600832852559,0,120.1238747424915,0
216,0,0,0.34913917229934943,0,0.9768241085087827,0,6.725193369016164,0
217,0,0,0.3585841713053017,0,1.1008963921263368,0,8.609471599178285,0
218,0,0,0.4454536099108067,0,1.3488360058191133,0,39.18918617327535,0
219,0,0,0.3613537591506131,0,1.23898625915769,0,8.703655205940148,0
220,0,0,0.34840281384354604,0,0.9710729510790936,0,6.391118054696015,0
221,0,0,0.36437256284519876,0,1.1263772910302297,0,11.670874894765168,0
222,0,0,0.35363964919775426,0,1.027483850342808,0,6.376142798530836,0
223,0,0,0.3669345050580868,0,1.2043840739207545,0,11.99552287963547,0
224,0,1,0.6198441279583129,1,2.2043875191588445,1,265.8519561450467,3
225,0,0,0.34732742463916577,0,1.182115275248989,0,6.554251180760517,0
226,0,0,0.3395707765202255,0,1.025422681602756,0,3.5604430345741918,0
227,0,0,0.432309194491705,0,1.1107066261737977,0,32.0887512599288,0
228,0,0,0.3646721172690766,0,1.205368484524908,0,8.739304241405982,0
229,0,0,0.5685862651465485,0,1.5649659565966683,0,139.84380218970264,0
230,0,0,0.35123196992643224,0,1.0624152563306162,0,6.656576640490444,0
231,0,0,0.4706122162435428,0,1.3996728690744726,0,50.96234502352509,0
232,0,0,0.3648921716533997,0,1.091834320384385,0,11.463092079390403,0
233,0,0,0.351683449155939,0,0.995829887976395,0,6.7518957556045365,0
234,0,0,0.35004793214367785,0,1.0985007144500543,0,6.277697264158661,0
235,0,0,0.3930342269694993,0,1.1058616459233237,0,18.8786591931807,0
236,0,1,0.6009057021365496,0,1.5414696652659152,1,166.89024885758127,2
237,0,0,0.35161431357605527,0,1.1534863913536204,0,6.421003684113404,0
238,0,0,0.34208022141686845,0,1.0049988464655661,0,3.7661941297622845,0
239,0,0,0.37329514606703357,0,1.3380759452805144,0,13.264107323349714,0
240,0,0,0.3704986172544271,0,1.0829715446514483,0,11.240213399907256,0
241,0,0,0.34897640835976157,0,1.0217991075739514,0,5.379272894709675,0
242,0,0,0.44662261804479125,0,1.6322486392522984,0,41.24873279495401,0
243,0,0,0.49593156290659157,0,1.6579636631616426,0,90.36170916126478,0
244,0,0,0.34668782652123703,0,0.9747059363505614,0,5.862679013169892,0
245,0,0,0.3568973815686715,0,1.0188152647287732,0,7.726116837800974,0
246,0,0,0.3827848989707454,0,1.433427602691233,0,17.122222248537234,0
247,0,0,0.41205189031086253,0,1.2132503849416512,0,24.515452065020302,0
248,0,0,0.46247511441872796,0,1.6824808827882982,0,46.30304547337236,0
249,0,0,0.4889434818905558,0,1.695730648220162,0,56.341727181411855,0
250,0,0,0.3554811576250905,0,1.051961801376708,0,7.95536067924207,0
251,0,0,0.3686682745978903,0,1.0528570071557988,0,12.100680868062044,0
252,0,0,0.3535395424437908,0,1.1095497975173187,0,7.6166553656867535,0
253,0,0,0.3446638842576421,0,1.1021895487331166,0,4.851883880650611,0
254,0,0,0.4467138696455249,0,1.4803026289739745,0,38.71339142709319,0
255,0,0,0.3991523852765467,0,1.4395071872041416,0,21.245357054671867,0
256,0,0,0.45381789390487415,0,1.447412455347465,0,46.676271507831714,0
257,0,0,0.4460282603768008,0,1.259785961904877,0,41.75707640324794,0
258,0,0,0.36016560604341313,0,1.058337010129977,0,8.942462041206602,0
259,0,0,0.38237474272998173,0,1.2325513803215122,0,13.949061292862243,0
260,0,0,0.45294876917833155,0,1.3542934412573655,0,43.224001053652024,0
261,0,0,0.40872280630324187,0,1.128612158012295,0,22.431859184392636,0
262,0,0,0.4637346768013153,0,1.5296676927629966,0,50.87712937942658,0
263,0,0,0.38344921585177605,0,1.2573163318222436,0,16.60114389839456,0
264,0,0,0.42877982820038596,0,1.0287854908187728,0,32.882536525956716,0
265,0,0,0.535791645813679,1,2.1052512784696384,0,148.6856954732873,1
266,0,0,0.5335963681091387,0,1.6429722245282308,0,93.97088165316596,0
267,0,0,0.3679023785747995,0,1.4592993374204146,0,10.365670945985986,0
268,0,0,0.35584312812257113,0,1.1095741374915142,0,6.754912669989126,0
269,0,0,0.36509747570125844,0,1.267628812383686,0,9.813627398349418,0
270,0,0,0.34216949643907846,0,1.0046722618177106,0,4.913386434856472,0
271,0,0,0.432789576197476,0,1.31870180583245,0,34.92871092861587,0
272,0,0,0.344403264975645,0,1.022298200246474,0,4.551879508132815,0
273,0,0,0.37326064507554435,0,1.2728875958628745,0,12.044506238913469,0
274,0,0,0.34417009584540964,0,1.1100586598626712,0,4.483277771005161,0
275,0,0,0.35026963593216054,0,1.1708086830996478,0,6.130756243681479,0
276,0,0,0.3629882654992195,0,1.2923694466371016,0,9.009885404585528,0
277,0,0,0.36938672351429536,0,1.1038689438085691,0,11.110153635475998,0
278,0,0,0.36141177599661484,0,1.0024424450121676,0,10.10634197142383,0
279,0,0,0.3541946505782663,0,1.276563897972429,0,6.882409363698368,0
280,0,0,0.4233038793420165,0,1.3526528741976076,0,30.869183904842668,0
281,0,0,0.35056927334703025,0,1.1255086865883728,0,6.4107886815801285,0
282,0,0,0.45820967005552565,0,1.294803299168321,0,42.64731883036383,0
283,0,0,0.3450683249583267,0,1.0789119093954702,0,4.951122883894546,0
284,0,0,0.48571757827426876,0,1.6169696475082096,0,68.12838088977648,0
285,0,0,0.48160451961661366,0,1.4867071397752258,0,71.16991752920985,0
286,1,1,0.6821782613421405,1,2.3039710139173257,1,606.1480729537352,3
287,0,0,0.33938257064107236,0,1.03593306271687,0,3.22266425860199,0
288,0,0,0.3563707804074382,0,1.1242666449625336,0,6.6865582347012396,0
289,0,0,0.3630404990494317,0,1.2509483072727758,0,8.43183530360124,0
290,0,0,0.3437488258429124,0,1.0158919476136028,0,5.38857612437995,0
291,0,0,0.42842121497986874,0,1.8511732948071613,0,28.79422135418044,0
292,0,0,0.36887502355556173,0,1.2403808686647928,0,12.630483596632958,0
293,0,0,0.3391663104764668,0,1.0621979689591683,0,3.601460255743723,0
294,0,0,0.3454676422571968,0,1.085395597284193,0,5.586753648709823,0
295,0,0,0.373745429771612,0,1.2049532242507583,0,12.815470415857448,0
296,0,0,0.33930707991542114,0,1.031247642573215,0,3.9539095547274647,0
297,0,0,0.373806432221752,0,1.369237077134797,0,13.012938314449075,0
298,0,0,0.3975241148116376,0,1.1600820323599428,0,21.321362091806353,0
299,0,0,0.37008548222286913,0,1.1073444217606137,0,12.46235950386004,0
300,0,0,0.3529999589390195,0,1.2848909549815901,0,7.226481915926391,0
301,0,0,0.34055129613169643,0,1.0406736880108376,0,3.726928686276215,0
302,0,0,0.36354740877080016,0,1.3707896898267216,0,9.159608818508325,0
303,0,0,0.35705489957482434,0,1.2379917045635531,0,7.677598233433847,0
304,0,0,0.35154493875961473,0,1.1730275105140417,0,7.68331870792746,0
305,0,0,0.39837711514420265,0,1.0558797366059915,0,23.797144503542317,0
306,0,0,0.4042162009411186,0,1.6322979924094274,0,20.90644771630388,0
307,0,0,0.34613144720369987,0,1.023724482546757,0,5.456114322170175,0
308,0,0,0.3436114078670448,0,1.0957131605321313,0,4.469891976977364,0
309,0,0,0.34924266315108093,0,0.9772530583395422,0,6.481247618220942,0
310,1,1,0.6192564763598578,1,2.219495837315541,1,238.93612805753585,3
311,0,0,0.3644134667633011,0,1.1218451356989163,0,12.834260233432355,0
312,0,0,0.3700838329126442,0,1.0140072309254335,0,11.755788556123356,0
313,0,0,0.34454160054789373,0,1.1300184953706842,0,4.668613639803291,0
314,0,0,0.35057359231060803,0,1.098820389249782,0,6.660667901842498,0
315,0,0,0.364448907858021,0,1.0863846289494754,0,12.3535951745432,0
316,0,0,0.4642998898900349,0,1.3907159530688575,0,48.8968704180343,0
317,0,0,0.35318933256210483,0,1.1032068916771283,0,6.566082471543463,0
318,0,0,0.45309089352293375,0,1.5853742198813723,0,45.80634575071602,0
319,0,0,0.3390490842193575,0,0.9905124163592506,0,3.3901569080919853,0
320,0,0,0.37215047884585695,0,1.1694563896729606,0,12.328197521620531,0
321,0,0,0.49252766427227146,0,1.5862909060589792,0,70.98625460113456,0
322,0,0,0.33940598847474235,0,1.0042538742307574,0,3.8824825149159907,0
323,0,0,0.345260982658362,0,1.0509765929534562,0,5.108930338007253,0
324,0,0,0.36864615006237117,0,1.3668182380989384,0,11.715015312282288,0
325,0,0,0.37652860847614367,0,1.1209744354096252,0,13.690533307794995,0
326,0,0,0.37441465919029343,0,1.2155576738370122,0,12.882445076162497,0
327,0,0,0.4094340498535357,0,1.201855073211181,0,24.15178142562599,0
328,0,0,0.48393781312796724,0,1.4989781114723952,0,67.889603965098,0
329,0,0,0.38392725141990947,0,1.1891125156585491,0,16.28446891544544,0
330,0,0,0.34806310183367234,0,1.4232345833366637,0,4.632713054973429,0
331,0,0,0.3917200128070584,0,1.093739052077084,0,19.121469158295948,0
332,0,0,0.3469028379720306,0,1.032603016326134,0,5.274020200960376,0
333,0,0,0.4597537029512499,0,1.2503941216743253,0,65.56052993762388,0
334,0,0,0.34714682896786375,0,1.0059366106015055,0,6.168715160510407,0
335,0,0,0.3401146751237447,0,0.9932323800970027,0,3.8291930411808632,0
336,0,0,0.3466504574391004,0,1.088725788023537,0,5.752402207551446,0
337,0,0,0.35072945060004984,0,1.1335612345816481,0,6.216527705828746,0
338,0,0,0.43519291418346384,0,1.1362502317279763,0,37.96994242017405,0
339,0,0,0.36946370550816865,0,1.4407232663452179,0,10.566503759934745,0
340,0,0,0.4834568846088516,0,1.3507565182894137,0,55.95091117910309,0
341,0,0,0.4062837086323218,0,1.4136662254568613,0,22.19415623924034,0
342,0,0,0.35858127917711896,0,1.1800901134357968,0,7.3973698851397565,0
343,0,0,0.41931949818384134,0,1.4832111706432123,0,27.63728428506515,0
344,0,0,0.36121993090186605,0,1.2801123834867902,0,8.189190283543853,0
345,0,0,0.44394806146519666,0,1.4475444861965903,0,36.01270706163431,0
346,0,0,0.43601779189554857,0,1.1815295983419924,0,31.46325863904397,0
347,0,0,0.38826603460097614,0,1.2034781334847902,0,18.618038921556522,0
348,0,0,0.3433067465837588,0,0.9713018427712139,0,5.553923992326382,0
349,0,0,0.3445119754077676,0,1.065036650247863,0,5.087095243660208,0
350,0,0,0.3394738630291907,0,1.052446899532164,0,2.831232401312286,0
351,0,0,0.3531247258749432,0,1.0710607599886481,0,6.754924121650382,0
352,0,0,0.36023820889971875,0,1.2725149167402865,0,8.651183399223703,0
353,0,0,0.35237320737873234,0,1.0126034206466805,0,7.814695554440905,0
354,0,0,0.45465107803654264,0,1.4471767199437917,0,43.63108623156599,0
355,0,0,0.35185690929905605,0,1.0844958459224294,0,7.351634674793881,0
356,0,0,0.34035883736208045,0,1.0037542385658869,0,4.082690863851737,0
357,0,0,0.3547959551539772,0,1.277197267626848,0,8.467122939603877,0
358,0,0,0.42468489791327313,0,1.4437558682464526,0,27.63782238430235,0
359,0,0,0.3985742883033223,0,1.2403490933611334,0,23.400234450507565,0
360,0,0,0.37119797028916746,0,1.239378870304104,0,10.997033797796549,0
361,0,0,0.37537447887005054,0,1.0946764218272982,0,14.301733557264544,0
362,0,0,0.39188079189532476,0,1.0698649239783484,0,16.643533707051912,0
363,0,0,0.45185887657689233,0,1.4916715586644216,0,38.077068187033774,0
364,0,0,0.3568275934437101,0,1.0080497721531085,0,8.461316864081043,0
365,0,0,0.36828102785466765,0,1.0091783381700206,0,11.015455821907876,0
