feature,zero_count,one_count,zero_pct,one_pct,support,category
D1624,3685,66,98.24046920821114,1.7595307917888565,0.017595307917888565,rare_ones
D1461,3685,66,98.24046920821114,1.7595307917888565,0.017595307917888565,rare_ones
D1727,3685,66,98.24046920821114,1.7595307917888565,0.017595307917888565,rare_ones
D1514,3685,66,98.24046920821114,1.7595307917888565,0.017595307917888565,rare_ones
D1478,3684,67,98.2138096507598,1.7861903492402027,0.017861903492402027,rare_ones
D1601,3684,67,98.2138096507598,1.7861903492402027,0.017861903492402027,rare_ones
D1618,3684,67,98.2138096507598,1.7861903492402027,0.017861903492402027,rare_ones
D1766,3683,68,98.18715009330845,1.8128499066915489,0.01812849906691549,rare_ones
D1611,3683,68,98.18715009330845,1.8128499066915489,0.01812849906691549,rare_ones
D1652,3682,69,98.16049053585711,1.8395094641428953,0.018395094641428952,rare_ones
D1715,3682,69,98.16049053585711,1.8395094641428953,0.018395094641428952,rare_ones
D1751,3682,69,98.16049053585711,1.8395094641428953,0.018395094641428952,rare_ones
D1620,3682,69,98.16049053585711,1.8395094641428953,0.018395094641428952,rare_ones
D1657,3682,69,98.16049053585711,1.8395094641428953,0.018395094641428952,rare_ones
D1659,3682,69,98.16049053585711,1.8395094641428953,0.018395094641428952,rare_ones
D1691,3682,69,98.16049053585711,1.8395094641428953,0.018395094641428952,rare_ones
D1554,3682,69,98.16049053585711,1.8395094641428953,0.018395094641428952,rare_ones
D1457,3682,69,98.16049053585711,1.8395094641428953,0.018395094641428952,rare_ones
D1523,3682,69,98.16049053585711,1.8395094641428953,0.018395094641428952,rare_ones
D1566,3682,69,98.16049053585711,1.8395094641428953,0.018395094641428952,rare_ones
D1569,3681,70,98.13383097840575,1.8661690215942415,0.018661690215942415,rare_ones
D1645,3680,71,98.10717142095442,1.8928285790455877,0.018928285790455877,rare_ones
D1636,3680,71,98.10717142095442,1.8928285790455877,0.018928285790455877,rare_ones
D1501,3680,71,98.10717142095442,1.8928285790455877,0.018928285790455877,rare_ones
D1527,3680,71,98.10717142095442,1.8928285790455877,0.018928285790455877,rare_ones
D1488,3679,72,98.08051186350306,1.919488136496934,0.01919488136496934,rare_ones
D1710,3679,72,98.08051186350306,1.919488136496934,0.01919488136496934,rare_ones
D1497,3679,72,98.08051186350306,1.919488136496934,0.01919488136496934,rare_ones
D1705,3679,72,98.08051186350306,1.919488136496934,0.01919488136496934,rare_ones
D1669,3679,72,98.08051186350306,1.919488136496934,0.01919488136496934,rare_ones
D1693,3679,72,98.08051186350306,1.919488136496934,0.01919488136496934,rare_ones
D1612,3679,72,98.08051186350306,1.919488136496934,0.01919488136496934,rare_ones
D1482,3678,73,98.05385230605172,1.9461476939482807,0.019461476939482806,rare_ones
D1724,3678,73,98.05385230605172,1.9461476939482807,0.019461476939482806,rare_ones
D1741,3678,73,98.05385230605172,1.9461476939482807,0.019461476939482806,rare_ones
D1471,3678,73,98.05385230605172,1.9461476939482807,0.019461476939482806,rare_ones
D1640,3678,73,98.05385230605172,1.9461476939482807,0.019461476939482806,rare_ones
D1610,3678,73,98.05385230605172,1.9461476939482807,0.019461476939482806,rare_ones
D1506,3678,73,98.05385230605172,1.9461476939482807,0.019461476939482806,rare_ones
D1545,3677,74,98.02719274860037,1.9728072513996269,0.01972807251399627,rare_ones
D1567,3677,74,98.02719274860037,1.9728072513996269,0.01972807251399627,rare_ones
D1484,3677,74,98.02719274860037,1.9728072513996269,0.01972807251399627,rare_ones
D1462,3676,75,98.00053319114903,1.999466808850973,0.01999466808850973,rare_ones
D1532,3676,75,98.00053319114903,1.999466808850973,0.01999466808850973,rare_ones
D1476,3676,75,98.00053319114903,1.999466808850973,0.01999466808850973,rare_ones
D1474,3676,75,98.00053319114903,1.999466808850973,0.01999466808850973,rare_ones
D1765,3676,75,98.00053319114903,1.999466808850973,0.01999466808850973,rare_ones
D1492,3675,76,97.97387363369768,2.0261263663023192,0.020261263663023193,rare_ones
D1533,3675,76,97.97387363369768,2.0261263663023192,0.020261263663023193,rare_ones
D1775,3675,76,97.97387363369768,2.0261263663023192,0.020261263663023193,rare_ones
D1585,3674,77,97.94721407624634,2.0527859237536656,0.020527859237536656,rare_ones
D1486,3673,78,97.92055451879499,2.079445481205012,0.020794454812050122,rare_ones
D1531,3673,78,97.92055451879499,2.079445481205012,0.020794454812050122,rare_ones
D1609,3673,78,97.92055451879499,2.079445481205012,0.020794454812050122,rare_ones
D1641,3673,78,97.92055451879499,2.079445481205012,0.020794454812050122,rare_ones
D1634,3673,78,97.92055451879499,2.079445481205012,0.020794454812050122,rare_ones
D1583,3673,78,97.92055451879499,2.079445481205012,0.020794454812050122,rare_ones
D1619,3673,78,97.92055451879499,2.079445481205012,0.020794454812050122,rare_ones
D1518,3672,79,97.89389496134365,2.1061050386563585,0.021061050386563585,rare_ones
D1648,3672,79,97.89389496134365,2.1061050386563585,0.021061050386563585,rare_ones
D1535,3672,79,97.89389496134365,2.1061050386563585,0.021061050386563585,rare_ones
D1759,3672,79,97.89389496134365,2.1061050386563585,0.021061050386563585,rare_ones
D1483,3672,79,97.89389496134365,2.1061050386563585,0.021061050386563585,rare_ones
D1505,3671,80,97.8672354038923,2.132764596107705,0.021327645961077047,rare_ones
D1698,3671,80,97.8672354038923,2.132764596107705,0.021327645961077047,rare_ones
D1644,3670,81,97.84057584644096,2.159424153559051,0.02159424153559051,rare_ones
D1717,3670,81,97.84057584644096,2.159424153559051,0.02159424153559051,rare_ones
D1453,3670,81,97.84057584644096,2.159424153559051,0.02159424153559051,rare_ones
D1731,3669,82,97.8139162889896,2.1860837110103972,0.021860837110103972,rare_ones
D1654,3669,82,97.8139162889896,2.1860837110103972,0.021860837110103972,rare_ones
D1458,3669,82,97.8139162889896,2.1860837110103972,0.021860837110103972,rare_ones
D1598,3669,82,97.8139162889896,2.1860837110103972,0.021860837110103972,rare_ones
D1770,3669,82,97.8139162889896,2.1860837110103972,0.021860837110103972,rare_ones
D1668,3669,82,97.8139162889896,2.1860837110103972,0.021860837110103972,rare_ones
D1524,3668,83,97.78725673153825,2.2127432684617436,0.022127432684617435,rare_ones
D1661,3668,83,97.78725673153825,2.2127432684617436,0.022127432684617435,rare_ones
D1676,3668,83,97.78725673153825,2.2127432684617436,0.022127432684617435,rare_ones
D1653,3668,83,97.78725673153825,2.2127432684617436,0.022127432684617435,rare_ones
D1519,3667,84,97.76059717408691,2.2394028259130896,0.022394028259130897,rare_ones
D1580,3667,84,97.76059717408691,2.2394028259130896,0.022394028259130897,rare_ones
D1590,3666,85,97.73393761663556,2.2660623833644364,0.022660623833644363,rare_ones
D1593,3665,86,97.70727805918422,2.2927219408157824,0.022927219408157826,rare_ones
D1665,3665,86,97.70727805918422,2.2927219408157824,0.022927219408157826,rare_ones
D1608,3665,86,97.70727805918422,2.2927219408157824,0.022927219408157826,rare_ones
D1627,3665,86,97.70727805918422,2.2927219408157824,0.022927219408157826,rare_ones
D1561,3664,87,97.68061850173287,2.319381498267129,0.023193814982671288,rare_ones
D1481,3664,87,97.68061850173287,2.319381498267129,0.023193814982671288,rare_ones
D1703,3664,87,97.68061850173287,2.319381498267129,0.023193814982671288,rare_ones
D1684,3664,87,97.68061850173287,2.319381498267129,0.023193814982671288,rare_ones
D1579,3664,87,97.68061850173287,2.319381498267129,0.023193814982671288,rare_ones
D1468,3663,88,97.65395894428153,2.346041055718475,0.02346041055718475,rare_ones
D1472,3663,88,97.65395894428153,2.346041055718475,0.02346041055718475,rare_ones
D1467,3658,93,97.52066115702479,2.479338842975207,0.024793388429752067,rare_ones
D1755,3658,93,97.52066115702479,2.479338842975207,0.024793388429752067,rare_ones
D1517,3658,93,97.52066115702479,2.479338842975207,0.024793388429752067,rare_ones
D1603,3658,93,97.52066115702479,2.479338842975207,0.024793388429752067,rare_ones
D1456,3658,93,97.52066115702479,2.479338842975207,0.024793388429752067,rare_ones
D1253,3658,93,97.52066115702479,2.479338842975207,0.024793388429752067,rare_ones
D1734,3657,94,97.49400159957345,2.5059984004265528,0.025059984004265526,rare_ones
D1552,3657,94,97.49400159957345,2.5059984004265528,0.025059984004265526,rare_ones
D1551,3656,95,97.4673420421221,2.532657957877899,0.025326579578778992,rare_ones
D1489,3656,95,97.4673420421221,2.532657957877899,0.025326579578778992,rare_ones
D1452,3655,96,97.44068248467076,2.5593175153292456,0.025593175153292454,rare_ones
D1607,3654,97,97.4140229272194,2.5859770727805915,0.025859770727805917,rare_ones
D1556,3654,97,97.4140229272194,2.5859770727805915,0.025859770727805917,rare_ones
D1504,3654,97,97.4140229272194,2.5859770727805915,0.025859770727805917,rare_ones
D1562,3654,97,97.4140229272194,2.5859770727805915,0.025859770727805917,rare_ones
D1702,3653,98,97.38736336976807,2.6126366302319384,0.026126366302319383,rare_ones
D1507,3653,98,97.38736336976807,2.6126366302319384,0.026126366302319383,rare_ones
D1534,3652,99,97.36070381231671,2.6392961876832843,0.026392961876832842,rare_ones
D1699,3652,99,97.36070381231671,2.6392961876832843,0.026392961876832842,rare_ones
D1548,3651,100,97.33404425486538,2.6659557451346307,0.026659557451346308,rare_ones
D1559,3650,101,97.30738469741402,2.692615302585977,0.02692615302585977,rare_ones
D1767,3650,101,97.30738469741402,2.692615302585977,0.02692615302585977,rare_ones
D1587,3650,101,97.30738469741402,2.692615302585977,0.02692615302585977,rare_ones
D1511,3650,101,97.30738469741402,2.692615302585977,0.02692615302585977,rare_ones
D1574,3649,102,97.28072513996268,2.719274860037323,0.02719274860037323,rare_ones
D1326,3649,102,97.28072513996268,2.719274860037323,0.02719274860037323,rare_ones
D1733,3648,103,97.25406558251133,2.7459344174886695,0.027459344174886696,rare_ones
D1752,3648,103,97.25406558251133,2.7459344174886695,0.027459344174886696,rare_ones
D1473,3646,105,97.20074646760864,2.7992535323913623,0.027992535323913624,rare_ones
D1306,3645,106,97.17408691015729,2.8259130898427087,0.028259130898427087,rare_ones
D1594,3644,107,97.14742735270595,2.852572647294055,0.028525726472940553,rare_ones
D1351,3644,107,97.14742735270595,2.852572647294055,0.028525726472940553,rare_ones
D1761,3644,107,97.14742735270595,2.852572647294055,0.028525726472940553,rare_ones
D1757,3643,108,97.1207677952546,2.879232204745401,0.02879232204745401,rare_ones
D1656,3642,109,97.09410823780325,2.9058917621967475,0.029058917621967474,rare_ones
D1728,3642,109,97.09410823780325,2.9058917621967475,0.029058917621967474,rare_ones
D1677,3642,109,97.09410823780325,2.9058917621967475,0.029058917621967474,rare_ones
D1716,3641,110,97.0674486803519,2.932551319648094,0.02932551319648094,rare_ones
D1602,3641,110,97.0674486803519,2.932551319648094,0.02932551319648094,rare_ones
D1224,3641,110,97.0674486803519,2.932551319648094,0.02932551319648094,rare_ones
D1622,3640,111,97.04078912290056,2.9592108770994403,0.029592108770994403,rare_ones
D1700,3639,112,97.01412956544921,2.9858704345507867,0.02985870434550787,rare_ones
D1764,3639,112,97.01412956544921,2.9858704345507867,0.02985870434550787,rare_ones
D1605,3639,112,97.01412956544921,2.9858704345507867,0.02985870434550787,rare_ones
D1494,3639,112,97.01412956544921,2.9858704345507867,0.02985870434550787,rare_ones
D1513,3638,113,96.98747000799787,3.0125299920021327,0.030125299920021328,rare_ones
D1495,3638,113,96.98747000799787,3.0125299920021327,0.030125299920021328,rare_ones
D1469,3636,115,96.93415089309518,3.0658491069048255,0.030658491069048256,rare_ones
D1623,3632,119,96.8275126632898,3.1724873367102107,0.031724873367102106,rare_ones
D1536,3631,120,96.80085310583844,3.199146894161557,0.03199146894161557,rare_ones
D1470,3625,126,96.64089576113037,3.3591042388696346,0.03359104238869635,rare_ones
D1744,3621,130,96.53425753132498,3.46574246867502,0.0346574246867502,rare_ones
D1543,3621,130,96.53425753132498,3.46574246867502,0.0346574246867502,rare_ones
D1749,3618,133,96.45427885897094,3.545721141029059,0.03545721141029059,rare_ones
D1336,3618,133,96.45427885897094,3.545721141029059,0.03545721141029059,rare_ones
D1690,3616,135,96.40095974406825,3.5990402559317514,0.035990402559317514,rare_ones
D1614,3613,138,96.32098107171421,3.6790189282857906,0.036790189282857905,rare_ones
D1269,3611,140,96.26766195681152,3.732338043188483,0.03732338043188483,rare_ones
D1596,3611,140,96.26766195681152,3.732338043188483,0.03732338043188483,rare_ones
D1312,3605,146,96.10770461210343,3.8922953878965614,0.03892295387896561,rare_ones
D1565,3603,148,96.05438549720074,3.9456145027992537,0.03945614502799254,rare_ones
D1328,3603,148,96.05438549720074,3.9456145027992537,0.03945614502799254,rare_ones
D1739,3599,152,95.94774726739536,4.0522527326046385,0.04052252732604639,rare_ones
D1283,3590,161,95.70781125033325,4.292188749666756,0.04292188749666756,rare_ones
D1358,3590,161,95.70781125033325,4.292188749666756,0.04292188749666756,rare_ones
D1217,3585,166,95.57451346307651,4.425486536923487,0.04425486536923487,rare_ones
D1370,3582,169,95.49453479072247,4.505465209277526,0.04505465209277526,rare_ones
D1260,3580,171,95.44121567581978,4.558784324180219,0.045587843241802185,rare_ones
D1255,3576,175,95.33457744601439,4.665422553985604,0.046654225539856035,rare_ones
D1225,3572,179,95.22793921620901,4.772060783790989,0.04772060783790989,rare_ones
D1361,3567,184,95.09464142895229,4.905358571047721,0.04905358571047721,rare_ones
