spectral_coordinate_1,spectral_coordinate_2,spectral_coordinate_3,cluster
-0.6469580507181628,0.6009508134913196,0.4693648904371483,0
-0.6203195240908747,-0.6824765234672783,0.386561098595925,1
-0.5927969477557314,0.1412144151137342,-0.7928746859974624,0
-0.7427930699843235,0.57920991220686,0.3358188987900853,0
-0.6958286473075832,0.5938221129988359,0.4039774643463379,0
-0.6539028906673942,0.15950313926920517,-0.7395740383086028,0
-0.5668984342394768,-0.8231650880124403,-0.03202191646827265,1
-0.4146822936645737,-0.9085749306331403,0.05030100144204238,1
-0.5711924538390374,-0.7868855006979663,-0.23356024804887096,1
-0.7419922686395115,0.6158776752729571,0.2648436564835352,0
-0.26450639922280966,-0.6061027336260758,0.750117218214048,1
-0.5743051152961819,0.6053286199382443,0.5511360053818837,0
-0.6623288320182037,-0.5802215339486807,0.47398680342351523,1
-0.5777153055956405,-0.7022236130399369,0.4160853553895796,1
-0.6257811168403409,0.6187149172085039,0.474962993326564,0
-0.5492423084752784,0.6044771144002599,0.5770097960581625,0
-0.6872390504422479,0.1223333300094884,-0.7160565926768828,0
-0.6587043009022562,0.614455374293398,0.4342271720825749,0
-0.5747017922328456,0.5864874726051283,0.5707453849849372,0
-0.706774897136366,0.5493816878867295,0.4457005786316722,0
-0.6203591875360127,0.1262522232327477,-0.7740896941365687,0
-0.7650366221835532,0.5940669627483222,0.24860291729777206,0
-0.7307955213851275,-0.6659180512102879,0.14997018035506968,1
-0.405272202809362,-0.900408029192199,-0.15817655514097967,1
-0.6300709285332403,-0.7762605066524333,0.02074248849506986,1
-0.5202819568105888,-0.0030887902860720923,-0.8539889605796513,0
-0.5964191997132662,0.5861008590677774,0.5484249458343416,0
-0.7025657481818343,0.21034563228471,-0.6798206266806304,0
-0.6578126774867306,0.5260100767632678,0.5390694579376946,0
-0.5752767336800432,0.5827279471536925,0.5740076822590999,0
-0.5936542313519173,-0.7975533050101482,-0.10716053035214916,1
-0.5711255017128166,-0.8172244813347801,0.07719979533899853,1
-0.8334309334670829,0.38947603902218947,-0.3920475662056491,0
-0.6430749265988313,0.1569951352045872,-0.7495379685526287,0
-0.6191382953603835,-0.7785058195749078,0.10293910873054883,1
-0.7232829837514093,-0.6887514270550005,-0.04983168816485285,1
-0.4658216123438825,-0.8824521033525845,0.06548672202779218,1
-0.5690793623650823,0.04741393492555767,-0.82091448891162,0
-0.6861084533462308,0.530399017116397,0.49792777878805156,0
-0.8030598694337897,0.1829063436232237,-0.5671332432218796,0
-0.8683623924110642,0.2575780889688538,-0.4237927365225673,0
-0.7636953779577235,0.18526917014389213,-0.6184211382870118,0
-0.7338761814442308,0.1527399870522483,-0.6618883944171505,0
-0.7336397296846331,-0.6705941409254966,-0.10989197051947691,1
-0.70284219437977,0.1816422393800638,-0.6877637288142092,0
-0.6345754521894488,0.5204630981339687,0.5713424183091498,0
-0.7283670994796313,-0.6841309122213596,0.03802976911314465,1
-0.282587576040428,-0.7131593007308503,0.6415201272358334,1
-0.8877639580004143,0.38934596205280925,-0.24552978782341478,0
-0.6638977695409521,-0.7259201979726958,0.17966529373763554,1
-0.7862849851248489,0.5842719313557062,0.20095330899761032,0
-0.4131157304776201,-0.9092716159905808,-0.05060159667263556,1
-0.6822432913470806,0.19424334464089038,-0.7048500652441074,0
-0.749026779790345,0.5717906391048452,0.33468544663456584,0
-0.7153418568721277,0.5848663408271465,0.38238382703011975,0
-0.5590901846824688,0.599272873146588,0.5729661324217659,0
-0.49363355314722096,-0.0763483728017437,-0.8663122076813738,0
-0.552784423966348,0.0956767628509407,-0.8278135887206477,0
-0.5615371614873079,-0.8269178598550085,0.029713116995524272,1
-0.8928710989865614,0.27849587134940046,-0.3538661473436933,0
-0.6024188551975732,-0.003662278312294101,-0.7981717300305798,0
-0.5851877058821884,-0.8107316055454115,0.016419885934457333,1
-0.5669598249924239,0.6011320723786062,0.56320226242653,0
-0.6210612895882607,0.04051634429180164,-0.7827140604462108,0
-0.4357553391791727,-0.8111862875873733,0.38999242455086136,1
-0.5176625565574504,-0.8125997553184623,0.2677818425412368,1
-0.6391017726534585,-0.7665755752057398,0.06253648286557209,1
-0.576113185927009,0.5786725650364593,0.5772622103300687,0
-0.5740969750023069,0.6181131356083648,0.5369812053336651,0
-0.6788385559899123,0.020363820784145236,-0.7340051292086466,0
-0.5793769888418187,-0.8127388484248341,-0.061464372295352475,1
-0.6166451918278392,0.13332271086663766,-0.7758696811725396,0
-0.3482568550102321,-0.6730349647412495,0.6524883900684573,1
-0.7611018131965401,0.22587930487073918,-0.6080317175773403,0
-0.7630820420036339,0.5775026777599855,0.2901662529509772,0
-0.4997318853885853,-0.8659835199733742,0.018454968450114486,1
-0.475659074540652,0.013931148735118783,-0.8795193959783095,0
-0.5537444826880584,0.6039556210824949,0.5732404867552469,0
-0.8622195493368433,0.33122845539666285,-0.3832299036830393,0
-0.5771476432969533,0.5652363811398127,0.5894136334296495,0
-0.6776262148929311,0.5337596599286656,0.5058886619827674,0
-0.7064041211549769,0.5623709359995018,0.429804778891893,0
-0.6691068459953974,0.07361488053414979,-0.7395112426501941,0
-0.5993605623791964,0.561313987718831,0.5706956487092552,0
-0.5406488429885256,0.5892932202939236,0.6003601661426129,0
-0.7169565834871223,0.5946416264520742,0.3638331945890933,0
-0.8874494570200891,0.31478741356939516,-0.33666354939767335,0
-0.7250846959286932,0.5267420013415349,0.44361587860750545,0
-0.670995220594923,-0.5970001254665008,0.43972294019274544,1
-0.6532945566978112,0.5657410684025124,0.5031334472203116,0
-0.4604790732570407,-0.8718066290495342,0.16706952037288245,1
-0.4527894059471909,-0.887689751379532,0.08359820068479171,1
-0.3227197216169224,-0.7375112206893549,0.5932361929592576,1
-0.6116118275148625,-0.7239873912791456,0.3190191682528615,1
-0.7123474575630736,-0.6641243799855238,0.22693591080362016,1
-0.4025801498570617,-0.9124552773233294,0.07317506286892764,1
-0.5776275362840965,0.5936221958474638,0.5603205492605106,0
-0.5541229363191161,-0.8152509904374132,0.16826643763952828,1
-0.6512483670831613,0.1662964332306358,-0.7404195166703026,0
-0.6939146916263016,0.5341310922890782,0.48289375331976603,0
-0.2925422875625043,-0.5734394808292397,0.7652360235992482,1
-0.5465244056754698,0.6150850253692652,0.5683146008748718,0
-0.6315695617610362,0.05863189800201199,-0.7730990810974065,0
-0.7243307865817027,0.5608484968272287,0.40099111613172944,0
-0.6652971554849135,0.5949916002887181,0.45095974375719283,0
-0.6349997995444179,-0.006726443415974349,-0.7724830156951806,0
-0.5664497859139858,0.5727544594562131,0.5925259228177454,0
-0.5456024055592682,0.1244958900563368,-0.8287453097345531,0
-0.8873888068892171,0.4122938575819548,-0.20628834287938488,0
-0.7200756892079602,0.5384776031245443,0.43764468778328286,0
-0.7521171586872575,0.5567565532614107,0.3526214968045496,0
-0.5552011036947945,0.6072858576980528,0.5682918453541478,0
-0.24604884492128287,-0.6714794004558862,0.6989816740632805,1
-0.5620194164853263,0.5619503063936574,0.6069151741698076,0
-0.43285708161037917,-0.8172858542989232,-0.38036637504204407,1
-0.43485828992756276,-0.014790559237827829,-0.9003774247718054,0
-0.6636001197852094,0.03589811037440374,-0.7472256732022816,0
-0.4389937317791545,-0.039252265194710693,-0.897632309543109,0
-0.6351631852455579,-0.6925853169008317,0.3418966319256328,1
-0.5888775600108512,0.5871916210585696,0.5553640422950297,0
-0.2891146174657925,-0.6315424177992487,0.7194212343876764,1
-0.5591382974925079,-0.8285431292971124,0.029675700020859872,1
-0.6937787774898606,0.5423815617718558,0.4738071858410308,0
-0.6392728730947689,0.5655203544932477,0.5210728570737408,0
-0.6457485525600821,0.5598477051024854,0.5192103176536841,0
-0.7085798710755756,0.14715153904868547,-0.6901166501846798,0
-0.5921301007437223,0.6082080899114579,0.5286443635937917,0
-0.279280703916725,-0.6454568120421893,0.7109063174625138,1
-0.6617467344060136,-0.39423266743853497,0.6377082902293764,1
-0.43688615510970413,-0.8972819911252256,0.0633680982499074,1
-0.5781200674183862,-0.8075341388822767,0.1169008220151616,1
-0.6607221366214395,0.5648316970309147,0.4943798258501017,0
-0.7259057328980163,0.5268345914484601,0.44216080807679925,0
-0.3891924473648558,-0.9197463985113763,-0.050949007247509184,1
-0.563082993533584,0.5657560992891777,0.6023766085351853,0
-0.6485802126741362,0.5622863849731473,0.5130085077280901,0
-0.7180543352024145,0.6343285391035637,0.28640055198228437,0
-0.5374372866467381,-0.029257479207406744,-0.842796038690394,0
-0.5594074804038878,0.5673151624827206,0.6043316782077356,0
-0.6617033231453906,0.555060244229763,0.5040405116793119,0
-0.6875411806849389,0.5412962454152908,0.4840304737944397,0
-0.6414940842431703,0.09093534568554407,-0.7617191758030429,0
-0.40886429599189905,-0.9125210310170997,-0.011634234591841383,1
-0.6988389199413915,0.1562215420819771,-0.6980107404364767,0
-0.745930887353555,0.19682521264596692,-0.6362758418789826,0
-0.6580305827350574,0.5891728013372596,0.46890421447217406,0
-0.5883008946205934,-0.04927600201846398,-0.8071393516696395,0
-0.3392790992344158,-0.8883790815417846,-0.309309392520917,1
-0.5657391791012797,0.5865101824450821,0.5796076147861127,0
-0.5443413840645052,-0.8136596300303812,-0.2040844532382657,1
-0.6450648203752452,-0.7576590802396985,0.09921741603461946,1
-0.5721293422850258,0.6058095958097163,0.5528677502996282,0
-0.5752266983287148,-0.005769772780813478,-0.8179736886061211,0
-0.3413070822853638,-0.5507407027523321,0.7617047682099144,1
-0.35590985761254423,-0.9263376776689712,-0.12339643505821184,1
-0.6273965395345579,-0.03062628017959825,-0.7780974316513471,0
-0.6210906215342751,0.5932055882368432,0.5122046172446599,0
-0.7095220340106033,0.10834913418902639,-0.6963037759296906,0
-0.5938746708151819,-0.8045039001708976,-0.009292468669521117,1
-0.7017547108869528,0.5909152091713132,0.3979441434648739,0
-0.4985968489384471,-0.8623186812460888,0.08836104459917732,1
-0.6440544551964001,-0.747624594284552,-0.1620226057145335,1
-0.5647176646150495,0.597518789581955,0.569267296942517,0
-0.5659742601544323,0.5974444409518535,0.5680961862381845,0
-0.6852176700805563,0.5881089845668018,0.4296563357861478,0
-0.5337905081455947,-0.027880666187073175,-0.8451570042699953,0
-0.5179498222153801,0.04160430284454567,-0.8543986561622597,0
-0.5028052161097872,-0.8637546129693126,-0.03338986713096399,1
-0.6751187646207336,0.13870566518989258,-0.7245518560470354,0
-0.590544195994564,0.5968234745285469,0.5431936052907905,0
-0.581581860703164,0.5744422616610527,0.5760022806541483,0
-0.5891417849024836,-0.041343901281379665,-0.8069712752686748,0
-0.6586760769446067,0.05748130830998559,-0.7502277819808029,0
-0.5788021851559685,0.619776619580356,0.5299669539511145,0
-0.7625825018037797,-0.6468392924306873,0.008176656435010527,1
-0.6624367937750606,0.5733990172780759,0.4820695605797514,0
-0.7793010890173384,0.5857283872166258,0.2227376687159149,0
-0.6779785615493017,-0.7184335324687826,0.1555581225907746,1
-0.3638798114547736,-0.5993920834557381,0.7129660672894803,1
-0.8143065045595642,0.18093101570573467,-0.5515150806529915,0
-0.664350616093805,-0.7179986273490133,0.2076444798705583,1
-0.34928102321533977,-0.5969180305864731,0.7222822381745322,1
-0.5330245653524164,-0.8445760835383532,0.05075482091273846,1
-0.6479808768970614,-0.7226229890020922,0.24070064175526745,1
-0.6951241783306522,0.21012009028594308,-0.6874968540716115,0
-0.7317665277530254,0.5471530763829509,0.40637576190633395,0
-0.5426747691361066,0.008921620039552946,-0.8398955290028297,0
-0.6701760492272857,0.537585282207188,0.5117285680869544,0
-0.6388750635005185,0.17472102971150033,-0.749207057503973,0
-0.4267661059466771,-0.9042965027252551,-0.010886963487684772,1
-0.7145063019367203,0.5353036143968252,0.4504783956045035,0
-0.5796820211049247,0.09596895846349826,-0.8091716217336969,0
-0.5060253138420527,-0.8618520264744596,-0.03390377874101213,1
-0.6796992595392429,0.5725644499486662,0.4584526881116373,0
-0.6651511328358298,-0.7087520255067008,0.23504156404210969,1
-0.5732992996730443,0.6293753405122847,0.5246089912967968,0
-0.617679807106577,-0.0034234869807553527,-0.786422237496928,0
-0.5826380149014847,0.5765309581438514,0.5728394171959449,0
-0.48862801847422443,-0.85636904712773,-0.16695722411293473,1
-0.6719526037708544,0.5964694850613275,0.43898046844505967,0
-0.5168673209820024,-0.5285795177450654,0.6733883470340735,1
-0.6380422591034516,0.09164020043457749,-0.7645287105547276,0
-0.5311071537246586,-0.8370061494872651,0.13170382296271355,1
-0.6604990880752255,-0.6629523074150283,0.3524701302874975,1
-0.4601436917143723,-0.7607206791554822,-0.4577901607512886,1
-0.6937554558325926,0.5818086026215075,0.4245021995445023,0
-0.810277317491641,0.07011683988952039,-0.5818370025380454,0
-0.6312036747758385,0.12496902678821051,-0.7654832874028569,0
-0.7174487313953233,0.563088796713588,0.4101198908061942,0
-0.5538124907734558,-0.020608682257325723,-0.8323863329481795,0
-0.7091384160794657,0.27418672180774895,-0.6495724350868244,0
-0.6630055941173043,-0.7212579856490908,0.2005255602325451,1
-0.5498491059027948,0.030007504373945233,-0.8347248111917752,0
-0.47188568056612273,-0.10298908096260316,-0.8756238654120418,0
-0.5902811824951723,-0.012107276151342513,-0.8071068946901001,0
-0.6128787544848041,-0.061209971814318836,-0.7878026222675611,0
-0.574878623995218,0.5799049113800129,0.5772563221227673,0
-0.31856209300285426,-0.4988345558471047,0.8060287084182935,1
-0.6406483422140293,-0.7675337340931658,-0.021486475918995634,1
-0.7243222784811919,0.5499876430426553,0.41577737961101163,0
-0.5332796043735697,-0.01648168253532868,-0.8457784684537515,0
-0.43345109926984093,-0.07843766971750026,-0.8977570253197994,0
-0.7315621131855023,0.5247262985204909,0.435292069985828,0
-0.8565418384023052,0.2911408821378626,-0.4261139117822677,0
-0.5144997841797817,0.019555226646601503,-0.8572674992029957,0
-0.7167686594104753,0.6046884691891459,0.34726725171918704,0
-0.7049146705615822,0.5140589791445389,0.488711237018273,0
-0.4913433888103398,-0.019260298792797243,-0.8707529587447771,0
-0.5309952859010573,-0.8226338314534226,-0.20326727650833595,1
-0.5579467750676234,-0.7925378678432079,-0.24612826783240613,1
-0.5495206343590869,-0.04444472032641216,-0.8342971528470499,0
-0.5436764110295749,-0.025431609227860936,-0.8389095263150146,0
-0.8796290209498092,0.3896728939468896,-0.27277797056568986,0
-0.5388322575968436,-0.8110726614428992,-0.22764212271242948,1
-0.4077303191648268,-0.9086889211748267,0.08966845246728691,1
-0.8927560392682227,0.2825209731245137,-0.35095377771851005,0
-0.7031924207225252,0.6188340625763215,0.35009259122934944,0
-0.569250557379051,-0.01392167443452605,-0.8220462212701782,0
-0.7559418725989263,0.5627934662132861,0.3343880973349136,0
-0.6842451283198208,-0.7249977728379278,-0.07865642853979858,1
-0.6102172700687958,0.5787013823110733,0.5410541501744899,0
-0.5758601582855284,-0.038041601447403255,-0.8166626688288642,0
-0.6678005247917715,0.16322417347929538,-0.7262233322331605,0
-0.5963429015487285,-0.5672216366931516,0.5680094705544845,1
-0.7394953820231217,0.09978841007913407,-0.6657243071875595,0
-0.44232253843873975,-0.5863349399812156,0.6786472648926937,1
-0.4972437995167945,0.004944495776153695,-0.8675967702819215,0
-0.5597266480173778,-0.006539686470736384,-0.8286515021407339,0
-0.5810394332313813,-0.05572859762936207,-0.8119652088830036,0
-0.7831750859438563,0.587217387168941,0.20448111150743323,0
-0.8380766466285969,0.20753184553237852,-0.5045374787522635,0
-0.772982656157293,0.2993628143198933,-0.5593565219808286,0
-0.6470577560098976,0.5415217529810545,0.5367219498360035,0
-0.6303507427789663,0.5561362946772767,0.5416367443412926,0
-0.7167042760694378,-0.6954187715437864,0.05222751045487533,1
-0.6762313671749473,0.574924151483763,0.46062279371452836,0
-0.6359511154351142,-0.7153429436231326,0.2895697701512122,1
-0.42118090377961037,-0.8968543805611424,0.13512537274575762,1
-0.6530842096543578,0.5615910912778187,0.508031949091326,0
-0.41821166768186624,-0.7534735339760598,0.5073230081638126,1
-0.7648981462928985,0.5446110064556924,0.3439908101170805,0
-0.5396464819721448,0.06018519915028335,-0.8397377068456128,0
-0.3207774584815646,-0.637433442244233,0.7005572273831567,1
-0.4984329188551859,-0.8205034269268209,-0.27989060684996697,1
-0.7643504889894471,0.606062283055726,0.22012914173019915,0
-0.46972895755712085,-0.024322589400315835,-0.8824755623115941,0
-0.5670775188461563,0.5997052188679056,0.5646031686785725,0
-0.6274142460549282,0.5890165932007477,0.509323882005852,0
-0.6821835849572963,0.11149613480185584,-0.722630035591559,0
-0.8000130985856782,0.19822998527806335,-0.5662896034963038,0
-0.6346497793963869,0.05563495844757041,-0.7707946606656371,0
-0.5673669533238671,0.5777190532290756,0.5868010189255751,0
-0.7781127004057304,0.28376936707768285,-0.5603709233852461,0
-0.6457417861714188,0.5471387118994867,0.5325943818076906,0
-0.6113592668635077,0.5782483205847987,0.5402487635904171,0
-0.6570419994222989,0.0877136388310672,-0.7487336833335074,0
-0.5431403190530456,0.11830528985653713,-0.8312655726125776,0
-0.6077448442701419,0.5909771535396219,0.53046414417684,0
-0.5694034511731125,0.5662400236740525,0.5959462604813941,0
-0.6934570344913584,0.21059560558726237,-0.6890332591550173,0
-0.7681643087562947,-0.6030853688084257,0.21496891096660747,1
-0.34512416682759955,-0.636888877003572,0.6893923903124289,1
-0.617033991618702,-0.6137330494927971,0.49254522345401325,1
-0.6492017311458917,0.12750040511735766,-0.7498538250699844,0
-0.6561930389501136,0.5406706751009527,0.5263895104571279,0
-0.31019412395613527,-0.5215314632239654,0.7948487518582107,1
-0.5635860156849625,0.08622077221641944,-0.821545361719457,0
-0.5932430970826125,0.13215650440182483,-0.7941015590641541,0
-0.7097118247881659,0.1386844193734782,-0.6907067087982374,0
-0.569154021442507,0.5930295523293768,0.5695433696741987,0
-0.6042856327315728,0.13565051001836279,-0.7851355381117077,0
-0.5499907088500012,-0.055251709128844195,-0.833341147920235,0
-0.8635217448288284,0.17820506431637592,-0.4717765904109404,0
-0.5976693982545365,0.5673277302219318,0.5665073140845501,0
-0.7965353999933331,0.5484970335108857,0.25432727102538377,0
-0.4765645139333858,-0.7914107170309437,-0.38282547071479384,1
-0.8177790675103618,0.3381189846152714,-0.4657391426374007,0
-0.6323274684169297,-0.751747918926694,0.18718183425434637,1
-0.577227810255011,0.5878793633334661,0.5667503058974416,0
-0.6994464988595644,0.106862410722965,-0.7066505645703353,0
-0.7274299017822199,0.5860864982594401,0.3568590121477907,0
-0.6971128848217895,0.5836972092462767,0.4163306303090739,0
-0.6715496344867353,0.27644624845100463,-0.6874580424564816,0
-0.3675593202475519,-0.6835260678761295,0.6306284648134388,1
-0.7373024298271662,0.5307551866625031,0.41795222071644533,0
-0.6941193976982308,0.06227130503516655,-0.7171614506568673,0
-0.7216497011698777,0.5301641509688361,0.44513782340857017,0
-0.716089883030624,0.5296547199566974,0.45462199358233824,0
-0.7084619330122153,-0.70513170621072,-0.029512139348991558,1
-0.7697830142309816,0.5939209509322899,0.2338632400467173,0
-0.5799112877115945,0.002933122264220925,-0.8146743491595053,0
-0.6435402724865282,0.5363912548409626,0.5460222883894964,0
-0.7596316873651043,0.5597911801476047,0.3310491416388153,0
-0.6515679558913838,0.12164185270661976,-0.7487739702511196,0
-0.5626980467350059,0.5894280030236411,0.5796080895330669,0
-0.647557586675918,0.07399314108511369,-0.7584155767195314,0
-0.218385448269435,-0.7426619301910726,0.6330569116825345,1
-0.5770315484231945,-0.0009394513957693579,-0.8167213169468551,0
-0.7858172549867694,0.5817950660246318,0.20977545832259056,0
-0.6605643999832763,0.5601142618055802,0.49992668182116884,0
-0.6468269039092213,0.577072528362412,0.4986002942123322,0
-0.5575435338632847,-0.8130479027151082,0.16762552233417263,1
-0.6509000525926851,0.1708300662703192,-0.7396933215819365,0
-0.7911789393808276,0.5760702595405417,0.20537512496191376,0
-0.7361458716500403,0.5582285390070513,0.3827141934794886,0
-0.7471801552238407,0.5424435932012885,0.3840270352912048,0
-0.41450951849789786,-0.8952790396858579,0.16327063475655698,1
-0.5870140539427925,0.5792921100494052,0.5655396994978833,0
-0.7668460312473806,0.6028226830625781,0.2203451318849037,0
-0.6181179521984904,0.100210867118803,-0.7796717125054893,0
-0.5938861244730264,-0.0728811333605418,-0.8012412942169744,0
-0.6457334135857883,0.5678809099407965,0.5104308285200436,0
-0.6503399065801738,0.5938074587302442,0.4737622904639203,0
-0.6040224157479762,0.13823964789752086,-0.784886438297381,0
-0.5534532871867478,-0.7643265322992994,0.33089939698571763,1
-0.5723785758126932,0.6033154534443443,0.5553316392804197,0
-0.7985705948186657,0.0781619164411123,-0.5968045910590962,0
-0.7390167067285224,0.6189239656921192,0.2660590758986991,0
-0.5035284116874797,-0.7182236361523952,-0.48022280984509264,1
-0.6472327965939004,0.5633773460351007,0.5135130699287848,0
-0.3401071766510171,-0.479336144942821,0.8090512768309738,1
-0.5695010597716471,-0.8219687829720949,0.0059885506046100994,1
-0.57757882236125,-0.03957331013745322,-0.8153751633969215,0
-0.600700698345764,-0.7656120641993595,-0.23021042148284113,1
-0.6618925311726535,0.5956541444980189,0.45507627637594045,0
-0.3808412184217441,-0.7287478104870637,0.5691103540275403,1
-0.47375022772591213,-0.8214003353770467,0.31758811497302825,1
-0.7467740741365384,0.493191307152527,0.4461959398590465,0
-0.8720879483891657,0.37476417073299817,-0.31466557900282677,0
-0.4471505001698249,-0.8823426783267891,0.14672364567779625,1
-0.7960572946393264,0.5966955830223611,-0.10122828089581072,0
-0.5441611693419908,-0.7826554766369128,0.30222347140916106,1
-0.6393908562326073,-0.6981891417784001,0.3220423190651728,1
-0.45411545073940307,-0.8581159009870253,-0.23961689813736972,1
-0.6995273235128553,0.2031079676163637,-0.6851340577943059,0
-0.6817583938408883,0.0274245236351431,-0.7310631901079946,0
-0.474143529863399,-0.03526665121463701,-0.8797409711959431,0
-0.7127764423745538,0.17063338695203414,-0.6803190357862638,0
-0.5592751447637879,-0.0003735251088990026,-0.8289820100149562,0
-0.6036170755440474,-0.71918747811647,0.34411596509334413,1
-0.567624475242921,-0.8194101904393856,0.07980848895505091,1
-0.7119075512169641,0.5482061012254786,0.43892790877252913,0
-0.38770514053957494,0.012537986806692896,-0.9216981734201405,0
-0.4949847783779171,-0.04417265987291127,-0.8677781083283425,0
-0.7029779100786518,0.5451880636196977,0.45671876820211305,0
-0.6967007565462527,0.5990153155087687,0.39470078238307194,0
-0.6779206939249133,0.5876785102014868,0.4416531460272021,0
-0.5707372660366192,-0.6764297640129434,0.46551234947575654,1
-0.6894521053099433,0.20925786798767426,-0.6934457002310564,0
-0.71305346422453,0.5833773543072482,0.38887738380995146,0
-0.6936188062903554,0.540871397065286,0.47576368440328454,0
-0.7002007407138324,0.5669009179213181,0.43398418400186806,0
-0.7388687770408433,0.6190322892789152,0.26621787157190263,0
